id,year,state_name,state_code,district_name,district_code,region,population_group,no_of_offices,no_of_accounts,deposit_amount,log_no_of_offices,log_no_of_accounts,log_deposit_amount
3838,2021,Bihar,10,Jehanabad,199,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3839,2021,Bihar,10,Jehanabad,199,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3840,2021,Bihar,10,Jehanabad,199,Eastern Region,Urban,0,0,0,0.0,0.0,0.0
3841,2021,Bihar,10,Kaimur (Bhabua),200,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3842,2021,Bihar,10,Kaimur (Bhabua),200,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3843,2021,Bihar,10,Katihar,201,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3844,2021,Bihar,10,Katihar,201,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3845,2021,Bihar,10,Katihar,201,Eastern Region,Urban,0,0,0,0.0,0.0,0.0
3846,2021,Bihar,10,Khagaria,202,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3847,2021,Bihar,10,Khagaria,202,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3848,2021,Bihar,10,Kishanganj,203,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3849,2021,Bihar,10,Kishanganj,203,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3850,2021,Bihar,10,Kishanganj,203,Eastern Region,Urban,0,0,0,0.0,0.0,0.0
3851,2021,Bihar,10,Lakhisarai,204,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3852,2021,Bihar,10,Lakhisarai,204,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3853,2021,Bihar,10,Madhepura,205,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3854,2021,Bihar,10,Madhepura,205,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3855,2021,Bihar,10,Madhubani,206,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3856,2021,Bihar,10,Madhubani,206,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3857,2021,Bihar,10,Munger,207,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3858,2021,Bihar,10,Munger,207,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3859,2021,Bihar,10,Munger,207,Eastern Region,Urban,0,0,0,0.0,0.0,0.0
3860,2021,Bihar,10,Muzaffarpur,208,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3861,2021,Bihar,10,Muzaffarpur,208,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3862,2021,Bihar,10,Muzaffarpur,208,Eastern Region,Urban,0,0,0,0.0,0.0,0.0
3863,2021,Bihar,10,Nalanda,209,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3864,2021,Bihar,10,Nalanda,209,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3865,2021,Bihar,10,Nalanda,209,Eastern Region,Urban,0,0,0,0.0,0.0,0.0
3866,2021,Bihar,10,Nawada,210,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3867,2021,Bihar,10,Nawada,210,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3868,2021,Bihar,10,Pashchim Champaran,211,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3869,2021,Bihar,10,Pashchim Champaran,211,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3870,2021,Bihar,10,Pashchim Champaran,211,Eastern Region,Urban,0,0,0,0.0,0.0,0.0
3871,2021,Bihar,10,Patna,212,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3872,2021,Bihar,10,Patna,212,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3873,2021,Bihar,10,Patna,212,Eastern Region,Urban,0,0,0,0.0,0.0,0.0
3874,2021,Bihar,10,Patna,212,Eastern Region,Metropolitan,0,0,0,0.0,0.0,0.0
3875,2021,Bihar,10,Purbi Champaran,213,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3876,2021,Bihar,10,Purbi Champaran,213,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3877,2021,Bihar,10,Purbi Champaran,213,Eastern Region,Urban,0,0,0,0.0,0.0,0.0
3878,2021,Bihar,10,Purnia,214,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3879,2021,Bihar,10,Purnia,214,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3880,2021,Bihar,10,Purnia,214,Eastern Region,Urban,0,0,0,0.0,0.0,0.0
3881,2021,Bihar,10,Rohtas,215,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3882,2021,Bihar,10,Rohtas,215,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3883,2021,Bihar,10,Rohtas,215,Eastern Region,Urban,0,0,0,0.0,0.0,0.0
3884,2021,Bihar,10,Saharsa,216,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3885,2021,Bihar,10,Saharsa,216,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3886,2021,Bihar,10,Saharsa,216,Eastern Region,Urban,0,0,0,0.0,0.0,0.0
3887,2021,Bihar,10,Samastipur,217,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3888,2021,Bihar,10,Samastipur,217,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3889,2021,Bihar,10,Saran,218,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3890,2021,Bihar,10,Saran,218,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3891,2021,Bihar,10,Saran,218,Eastern Region,Urban,0,0,0,0.0,0.0,0.0
3892,2021,Bihar,10,Sheikhpura,219,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3893,2021,Bihar,10,Sheikhpura,219,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3894,2021,Bihar,10,Sheohar,220,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3895,2021,Bihar,10,Sheohar,220,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3896,2021,Bihar,10,Sitamarhi,221,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3897,2021,Bihar,10,Sitamarhi,221,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3898,2021,Bihar,10,Siwan,222,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3899,2021,Bihar,10,Siwan,222,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3900,2021,Bihar,10,Siwan,222,Eastern Region,Urban,0,0,0,0.0,0.0,0.0
3901,2021,Bihar,10,Supaul,223,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3902,2021,Bihar,10,Supaul,223,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3903,2021,Bihar,10,Vaishali,224,Eastern Region,Rural,0,0,0,0.0,0.0,0.0
3904,2021,Bihar,10,Vaishali,224,Eastern Region,Semi-urban,0,0,0,0.0,0.0,0.0
3905,2021,Bihar,10,Vaishali,224,Eastern Region,Urban,0,0,0,0.0,0.0,0.0
3906,2021,Bihar,10,Araria,188,Eastern Region,Rural,79,1558,972,4.382026634673881,7.351799869057777,6.880384082186005
3907,2021,Bihar,10,Araria,188,Eastern Region,Semi-urban,78,1763,3362,4.3694478524670215,7.475339236566737,8.12058871174027
3908,2021,Bihar,10,Arwal,611,Eastern Region,Rural,41,702,1464,3.7376696182833684,6.555356891810665,7.289610521451167
3909,2021,Bihar,10,Arwal,611,Eastern Region,Semi-urban,18,198,314,2.9444389791664403,5.293304824724492,5.752572638825633
3910,2021,Bihar,10,Aurangabad,189,Eastern Region,Rural,107,1647,2994,4.68213122712422,7.4073177104694174,8.00469951054955
3911,2021,Bihar,10,Aurangabad,189,Eastern Region,Semi-urban,37,977,2229,3.6375861597263857,6.885509670034818,7.709756864454165
3912,2021,Bihar,10,Aurangabad,189,Eastern Region,Urban,36,397,2640,3.6109179126442243,5.986452005284438,7.878912912297133
3913,2021,Bihar,10,Banka,190,Eastern Region,Rural,71,1585,2129,4.276666119016055,7.368970402194793,7.6638772587034705
3914,2021,Bihar,10,Banka,190,Eastern Region,Semi-urban,34,643,1508,3.5553480614894135,6.467698726104354,7.319202458767849
3915,2021,Bihar,10,Begusarai,191,Eastern Region,Rural,80,1259,1745,4.394449154672439,7.138866999945524,7.465082736399547
3916,2021,Bihar,10,Begusarai,191,Eastern Region,Semi-urban,91,1784,3954,4.5217885770490405,7.487173694213739,8.282735880201754
3917,2021,Bihar,10,Begusarai,191,Eastern Region,Urban,48,647,3094,3.8918202981106265,6.473890696352274,8.037543185118697
3918,2021,Bihar,10,Bhagalpur,192,Eastern Region,Rural,97,1623,2571,4.584967478670572,7.392647520721623,7.85243908535751
3919,2021,Bihar,10,Bhagalpur,192,Eastern Region,Semi-urban,88,1467,3936,4.48863636973214,7.291656209174461,8.278174290943738
3920,2021,Bihar,10,Bhagalpur,192,Eastern Region,Urban,92,1019,7928,4.532599493153256,6.927557906278317,8.978282203272398
3921,2021,Bihar,10,Bhojpur,193,Eastern Region,Rural,118,1953,3596,4.77912349311153,7.577633832602728,8.187855443695623
3922,2021,Bihar,10,Bhojpur,193,Eastern Region,Semi-urban,53,1036,2590,3.9889840465642745,6.9440872082295275,7.85979918056211
3923,2021,Bihar,10,Bhojpur,193,Eastern Region,Urban,56,728,4978,4.04305126783455,6.591673732008658,8.512984346642183
3924,2021,Bihar,10,Buxar,194,Eastern Region,Rural,81,1261,2208,4.406719247264253,7.140453043101158,7.700295203420117
3925,2021,Bihar,10,Buxar,194,Eastern Region,Semi-urban,38,744,1791,3.6635616461296463,6.61338421837956,7.491087593534876
3926,2021,Bihar,10,Buxar,194,Eastern Region,Urban,31,496,2513,3.4657359027997265,6.208590026096629,7.829630389150193
3927,2021,Bihar,10,Darbhanga,195,Eastern Region,Rural,113,2089,2948,4.736198448394496,7.644919344958857,7.989221408815276
3928,2021,Bihar,10,Darbhanga,195,Eastern Region,Semi-urban,61,1300,2076,4.127134385045092,7.170888478512505,7.638679823876112
3929,2021,Bihar,10,Darbhanga,195,Eastern Region,Urban,78,1100,7336,4.3694478524670215,7.00397413672268,8.900685318713995
3930,2021,Bihar,10,Gaya,196,Eastern Region,Rural,171,3669,5478,5.147494476813453,8.207946941048617,8.608677881538416
3931,2021,Bihar,10,Gaya,196,Eastern Region,Semi-urban,39,777,2447,3.6888794541139363,6.656726524178391,7.803026643632217
3932,2021,Bihar,10,Gaya,196,Eastern Region,Urban,97,1253,8737,4.584967478670572,7.134093721192866,9.075436609511382
3933,2021,Bihar,10,Gopalganj,197,Eastern Region,Rural,106,2958,3713,4.672828834461906,7.99260665240021,8.219864741912652
3934,2021,Bihar,10,Gopalganj,197,Eastern Region,Semi-urban,62,1292,4202,4.143134726391533,7.164720378771857,8.343553835005117
3935,2021,Bihar,10,Jamui,198,Eastern Region,Rural,74,1474,2011,4.31748811353631,7.29641326877392,7.60688453121963
3936,2021,Bihar,10,Jamui,198,Eastern Region,Semi-urban,39,807,2222,3.6888794541139363,6.694562058521095,7.706612913964197
3937,2021,Bihar,10,Jehanabad,199,Eastern Region,Rural,55,746,1292,4.02535169073515,6.616065185132817,7.164720378771857
3938,2021,Bihar,10,Jehanabad,199,Eastern Region,Semi-urban,10,235,567,2.3978952727983707,5.4638318050256105,6.342121418721152
3939,2021,Bihar,10,Jehanabad,199,Eastern Region,Urban,29,371,1789,3.4011973816621555,5.918893854273146,7.489970898834801
3940,2021,Bihar,10,Kaimur (Bhabua),200,Eastern Region,Rural,80,1408,2225,4.394449154672439,7.25063551189868,7.70796153183549
3941,2021,Bihar,10,Kaimur (Bhabua),200,Eastern Region,Semi-urban,32,637,1652,3.4965075614664802,6.45833828334479,7.410347097821024
3942,2021,Bihar,10,Katihar,201,Eastern Region,Rural,104,2337,1860,4.653960350157523,7.757051142032013,7.528869256642251
3943,2021,Bihar,10,Katihar,201,Eastern Region,Semi-urban,34,777,823,3.5553480614894135,6.656726524178391,6.714170529909472
3944,2021,Bihar,10,Katihar,201,Eastern Region,Urban,48,624,3621,3.8918202981106265,6.437751649736401,8.19478163844336
3945,2021,Bihar,10,Khagaria,202,Eastern Region,Rural,35,591,591,3.58351893845611,6.3835066348840055,6.3835066348840055
3946,2021,Bihar,10,Khagaria,202,Eastern Region,Semi-urban,71,1325,2723,4.276666119016055,7.189922170745808,7.909856667269403
3947,2021,Bihar,10,Kishanganj,203,Eastern Region,Rural,59,1288,792,4.0943445622221,7.161622002939187,6.675823221634848
3948,2021,Bihar,10,Kishanganj,203,Eastern Region,Semi-urban,19,550,445,2.995732273553991,6.311734809152915,6.100318952020064
3949,2021,Bihar,10,Kishanganj,203,Eastern Region,Urban,29,438,1809,3.4011973816621555,6.0844994130751715,7.501082124259871
3950,2021,Bihar,10,Lakhisarai,204,Eastern Region,Rural,44,628,1119,3.8066624897703196,6.444131256700441,7.02108396428914
3951,2021,Bihar,10,Lakhisarai,204,Eastern Region,Semi-urban,34,675,2008,3.5553480614894135,6.516193076042964,7.605392364814935
3952,2021,Bihar,10,Madhepura,205,Eastern Region,Rural,38,786,796,3.6635616461296463,6.668228248417403,6.680854678790215
3953,2021,Bihar,10,Madhepura,205,Eastern Region,Semi-urban,77,1620,2539,4.356708826689592,7.390798521735676,7.8399193600125825
3954,2021,Bihar,10,Madhubani,206,Eastern Region,Rural,113,1985,2407,4.736198448394496,7.593877844605118,7.786551806428712
3955,2021,Bihar,10,Madhubani,206,Eastern Region,Semi-urban,154,2943,6530,5.043425116919247,7.987524479848767,8.784315349902657
3956,2021,Bihar,10,Munger,207,Eastern Region,Rural,58,902,1812,4.07753744390572,6.805722553416985,7.502738210754851
3957,2021,Bihar,10,Munger,207,Eastern Region,Semi-urban,16,312,874,2.833213344056216,5.746203190540153,6.774223886357614
3958,2021,Bihar,10,Munger,207,Eastern Region,Urban,52,675,4485,3.970291913552122,6.516193076042964,8.408716715080153
3959,2021,Bihar,10,Muzaffarpur,208,Eastern Region,Rural,174,3579,4840,5.1647859739235145,8.183118079394745,8.484876589939695
3960,2021,Bihar,10,Muzaffarpur,208,Eastern Region,Semi-urban,84,1809,3052,4.442651256490317,7.501082124259871,8.023879992734878
3961,2021,Bihar,10,Muzaffarpur,208,Eastern Region,Urban,134,1381,10748,4.90527477843843,7.231287004327616,9.282568005973063
3962,2021,Bihar,10,Nalanda,209,Eastern Region,Rural,133,1777,3489,4.897839799950911,7.48324441607385,8.157657015196472
3963,2021,Bihar,10,Nalanda,209,Eastern Region,Semi-urban,60,1114,2872,4.110873864173311,7.016609683894219,7.96311205897929
3964,2021,Bihar,10,Nalanda,209,Eastern Region,Urban,45,859,4154,3.828641396489095,6.756932389247553,8.332067707289548
3965,2021,Bihar,10,Nawada,210,Eastern Region,Rural,71,1262,1530,4.276666119016055,7.141245122350491,7.333676395657684
3966,2021,Bihar,10,Nawada,210,Eastern Region,Semi-urban,62,1504,3704,4.143134726391533,7.316548177182976,8.217438537730187
3967,2021,Bihar,10,Pashchim Champaran,211,Eastern Region,Rural,91,2107,1625,4.5217885770490405,7.653494909661253,7.3938782901077555
3968,2021,Bihar,10,Pashchim Champaran,211,Eastern Region,Semi-urban,63,2039,1503,4.1588830833596715,7.620705086838262,7.315883504509785
3969,2021,Bihar,10,Pashchim Champaran,211,Eastern Region,Urban,49,974,3099,3.912023005428146,6.882437470997847,8.039157390473237
3970,2021,Bihar,10,Patna,212,Eastern Region,Rural,197,2939,6367,5.288267030694535,7.986164860332727,8.75904072752422
3971,2021,Bihar,10,Patna,212,Eastern Region,Semi-urban,169,2926,9391,5.135798437050262,7.9817332866918855,9.147613542067878
3972,2021,Bihar,10,Patna,212,Eastern Region,Urban,25,462,2252,3.258096538021482,6.137727054086234,7.720017940432244
3973,2021,Bihar,10,Patna,212,Eastern Region,Metropolitan,577,6008,106265,6.359573868672378,8.701013624333928,11.573700663684686
3974,2021,Bihar,10,Purbi Champaran,213,Eastern Region,Rural,98,2202,2413,4.59511985013459,7.697575346802343,7.789040401657477
3975,2021,Bihar,10,Purbi Champaran,213,Eastern Region,Semi-urban,136,2995,3977,4.919980925828125,8.005033344637111,8.288534459413917
3976,2021,Bihar,10,Purbi Champaran,213,Eastern Region,Urban,47,578,3453,3.871201010907891,6.361302477572996,8.147288258706624
3977,2021,Bihar,10,Purnia,214,Eastern Region,Rural,92,2158,1508,4.532599493153256,7.677400430514807,7.319202458767849
3978,2021,Bihar,10,Purnia,214,Eastern Region,Semi-urban,52,1030,1037,3.970291913552122,6.93828448401696,6.945051063725834
3979,2021,Bihar,10,Purnia,214,Eastern Region,Urban,82,982,4208,4.418840607796598,6.890609120147166,8.344980368770571
3980,2021,Bihar,10,Rohtas,215,Eastern Region,Rural,120,1723,3064,4.795790545596741,7.452402451223638,8.027802848370312
3981,2021,Bihar,10,Rohtas,215,Eastern Region,Semi-urban,46,1111,2175,3.8501476017100584,7.013915474810528,7.685243607975833
3982,2021,Bihar,10,Rohtas,215,Eastern Region,Urban,53,894,4236,3.9889840465642745,6.796823718274855,8.351610750626559
3983,2021,Bihar,10,Saharsa,216,Eastern Region,Rural,46,1130,1072,3.8501476017100584,7.030857476116121,6.9782137426306985
3984,2021,Bihar,10,Saharsa,216,Eastern Region,Semi-urban,25,616,785,3.258096538021482,6.424869023905388,6.666956792429207
3985,2021,Bihar,10,Saharsa,216,Eastern Region,Urban,33,452,2294,3.5263605246161616,6.115892125483034,7.738488122494646
3986,2021,Bihar,10,Samastipur,217,Eastern Region,Rural,137,2462,3710,4.927253685157205,7.809135398120538,8.219056661060598
3987,2021,Bihar,10,Samastipur,217,Eastern Region,Semi-urban,146,3054,6702,4.990432586778736,8.024534871605695,8.810310466357958
3988,2021,Bihar,10,Saran,218,Eastern Region,Rural,161,7651,6093,5.087596335232384,8.942722330560143,8.715059959545654
3989,2021,Bihar,10,Saran,218,Eastern Region,Semi-urban,51,1444,2911,3.9512437185814275,7.275864600546533,7.976595409316577
3990,2021,Bihar,10,Saran,218,Eastern Region,Urban,49,725,5081,3.912023005428146,6.587550014824796,8.53346016388011
3991,2021,Bihar,10,Sheikhpura,219,Eastern Region,Rural,30,277,427,3.4339872044851463,5.627621113690637,6.059123195581797
3992,2021,Bihar,10,Sheikhpura,219,Eastern Region,Semi-urban,29,553,1482,3.4011973816621555,6.317164686747284,7.301822342137932
3993,2021,Bihar,10,Sheohar,220,Eastern Region,Rural,18,309,288,2.9444389791664403,5.736572297479192,5.666426688112432
3994,2021,Bihar,10,Sheohar,220,Eastern Region,Semi-urban,24,391,601,3.2188758248682006,5.971261839790462,6.400257445308821
3995,2021,Bihar,10,Sitamarhi,221,Eastern Region,Rural,51,1123,1237,3.9512437185814275,7.024649030453636,7.121252453244542
3996,2021,Bihar,10,Sitamarhi,221,Eastern Region,Semi-urban,114,2525,4955,4.74493212836325,7.8343923029104365,8.508354242749032
3997,2021,Bihar,10,Siwan,222,Eastern Region,Rural,125,2542,4463,4.836281906951478,7.841099765422119,8.403800504061147
3998,2021,Bihar,10,Siwan,222,Eastern Region,Semi-urban,58,1587,3291,4.07753744390572,7.370230641807081,8.09925056179696
3999,2021,Bihar,10,Siwan,222,Eastern Region,Urban,56,817,4495,4.04305126783455,6.706862336602747,8.410943391573527
4000,2021,Bihar,10,Supaul,223,Eastern Region,Rural,45,1020,1079,3.828641396489095,6.928537818164665,6.984716320118266
4001,2021,Bihar,10,Supaul,223,Eastern Region,Semi-urban,76,1594,2717,4.343805421853684,7.374629015218945,7.907651594711089
4002,2021,Bihar,10,Vaishali,224,Eastern Region,Rural,134,3030,3950,4.90527477843843,8.016647877057803,8.281723990411392
4003,2021,Bihar,10,Vaishali,224,Eastern Region,Semi-urban,61,1718,2970,4.127134385045092,7.449498005382849,7.9966538754626075
4004,2021,Bihar,10,Vaishali,224,Eastern Region,Urban,50,672,3478,3.9318256327243257,6.511745329644728,8.154500175151941
4005,2021,Chandigarh,4,Chandigarh,44,Northern Region,Rural,0,0,0,0.0,0.0,0.0
4006,2021,Chandigarh,4,Chandigarh,44,Northern Region,Semi-urban,0,0,0,0.0,0.0,0.0
4007,2021,Chandigarh,4,Chandigarh,44,Northern Region,Urban,0,0,0,0.0,0.0,0.0
4008,2021,Chandigarh,4,Chandigarh,44,Northern Region,Rural,11,113,612,2.4849066497880004,4.736198448394496,6.418364935936212
4009,2021,Chandigarh,4,Chandigarh,44,Northern Region,Semi-urban,6,50,263,1.9459101490553132,3.9318256327243257,5.575949103146316
4010,2021,Chandigarh,4,Chandigarh,44,Northern Region,Urban,425,4112,80445,6.054439346269371,8.321907968230423,11.295341430861251
4011,2021,Chhattisgarh,22,Balod,646,Central Region,Rural,0,0,0,0.0,0.0,0.0
4012,2021,Chhattisgarh,22,Balod,646,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
4013,2021,Chhattisgarh,22,Baloda Bazar,644,Central Region,Rural,0,0,0,0.0,0.0,0.0
4014,2021,Chhattisgarh,22,Baloda Bazar,644,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
4015,2021,Chhattisgarh,22,Balrampur,649,Central Region,Rural,0,0,0,0.0,0.0,0.0
4016,2021,Chhattisgarh,22,Balrampur,649,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
4017,2021,Chhattisgarh,22,Bastar,374,Central Region,Rural,0,0,0,0.0,0.0,0.0
4018,2021,Chhattisgarh,22,Bastar,374,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
4019,2021,Chhattisgarh,22,Bastar,374,Central Region,Urban,0,0,0,0.0,0.0,0.0
4020,2021,Chhattisgarh,22,Bemetara,650,Central Region,Rural,0,0,0,0.0,0.0,0.0
4021,2021,Chhattisgarh,22,Bemetara,650,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
4022,2021,Chhattisgarh,22,Bijapur,636,Central Region,Rural,0,0,0,0.0,0.0,0.0
4023,2021,Chhattisgarh,22,Bijapur,636,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
4024,2021,Chhattisgarh,22,Bilaspur,375,Central Region,Rural,0,0,0,0.0,0.0,0.0
4025,2021,Chhattisgarh,22,Bilaspur,375,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
4026,2021,Chhattisgarh,22,Bilaspur,375,Central Region,Urban,0,0,0,0.0,0.0,0.0
4027,2021,Chhattisgarh,22,Dantewada,376,Central Region,Rural,0,0,0,0.0,0.0,0.0
4028,2021,Chhattisgarh,22,Dantewada,376,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
4029,2021,Chhattisgarh,22,Dhamtari,377,Central Region,Rural,0,0,0,0.0,0.0,0.0
4030,2021,Chhattisgarh,22,Dhamtari,377,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
4031,2021,Chhattisgarh,22,Dhamtari,377,Central Region,Urban,0,0,0,0.0,0.0,0.0
4032,2021,Chhattisgarh,22,Durg,378,Central Region,Rural,0,0,0,0.0,0.0,0.0
4033,2021,Chhattisgarh,22,Durg,378,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
4034,2021,Chhattisgarh,22,Durg,378,Central Region,Urban,0,0,0,0.0,0.0,0.0
4035,2021,Chhattisgarh,22,Gariyaband,645,Central Region,Rural,0,0,0,0.0,0.0,0.0
4036,2021,Chhattisgarh,22,Gariyaband,645,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
4037,2021,Chhattisgarh,22,Gaurella Pendra Marwahi,734,Central Region,Rural,0,0,0,0.0,0.0,0.0
4038,2021,Chhattisgarh,22,Gaurella Pendra Marwahi,734,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
4039,2021,Chhattisgarh,22,Janjgir-Champa,379,Central Region,Rural,0,0,0,0.0,0.0,0.0
4040,2021,Chhattisgarh,22,Balod,646,Central Region,Rural,51,914,1324,3.9512437185814275,6.818924065275521,7.1891677384203225
4041,2021,Chhattisgarh,22,Janjgir-Champa,379,Central Region,Semi-urban,0,0,0,0.0,0.0,0.0
4042,2021,Chhattisgarh,22,Jashpur,380,Central Region,Rural,0,0,0,0.0,0.0,0.0
